ts,symbol,net24,net7,net30,fee24,closed,wins,profit_factor,avg_pnl,last_trade_side,last_trade_time,last_trade_price,last_trade_qty
2026-03-12 05:23:36,BNBUSDT,-0.49314704,-0.13141963,-0.13141963,0.35643704,21,5,0.61196817,-0.01533917,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 05:23:36,ETHUSDT,-0.80690764,-2.51258336,-2.50930957,0.60266264,23,8,0.65205950,-0.02189239,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 05:29:01,BNBUSDT,-0.49287744,-0.13038031,-0.13038031,0.35616744,21,5,0.61209889,-0.01533249,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 05:29:01,ETHUSDT,-0.80643287,-2.51073462,-2.50702536,0.60218787,23,8,0.65218451,-0.02188254,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 05:34:28,BNBUSDT,-0.49296547,-0.13071968,-0.13071968,0.35625547,21,5,0.61205620,-0.01533467,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 05:34:28,ETHUSDT,-0.80658515,-2.51129997,-2.50769531,0.60234015,23,8,0.65214369,-0.02188576,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 05:39:56,BNBUSDT,-0.49286093,-0.13031668,-0.13031668,0.35615093,21,5,0.61210690,-0.01533208,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 05:39:56,ETHUSDT,-0.85201901,-2.51076103,-2.50716206,0.57083301,22,7,0.60984546,-0.02566451,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 05:45:23,BNBUSDT,-0.49285543,-0.13029547,-0.13029547,0.35614543,21,5,0.61210957,-0.01533195,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 05:45:23,ETHUSDT,-0.85201319,-2.51077061,-2.50720916,0.57082719,22,7,0.60984776,-0.02566431,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 05:50:51,BNBUSDT,-0.49290495,-0.13048636,-0.13048636,0.35619495,21,5,0.61208555,-0.01533317,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 05:50:51,ETHUSDT,-0.85210190,-2.51119206,-2.50779093,0.57091590,22,7,0.60982701,-0.02566610,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 05:56:16,BNBUSDT,-0.49300949,-0.13088936,-0.13088936,0.35629949,21,5,0.61203486,-0.01533576,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 05:56:16,ETHUSDT,-0.85226455,-2.51173796,-2.50833796,0.57107855,22,7,0.60978320,-0.02566989,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 06:01:46,BNBUSDT,-0.49292146,-0.13054999,-0.13054999,0.35621146,21,5,0.61207755,-0.01533358,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:01:46,ETHUSDT,-0.85212583,-2.60691534,-2.50782872,0.57093983,22,7,0.60982009,-0.02566670,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 06:07:15,BNBUSDT,-0.49266836,-0.12957431,-0.12957431,0.35595836,21,5,0.61220029,-0.01532731,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:07:15,ETHUSDT,-0.85173016,-2.60556891,-2.50645249,0.57054416,22,7,0.60992617,-0.02565755,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 06:12:41,BNBUSDT,-0.49262984,-0.12942583,-0.12942583,0.35591984,21,5,0.61221897,-0.01532636,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:12:41,ETHUSDT,-0.85164254,-2.60499948,-2.50548493,0.57045654,22,7,0.60994232,-0.02565615,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 06:18:10,BNBUSDT,-0.49233823,-0.12830167,-0.12830167,0.35562823,21,5,0.61236042,-0.01531913,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:18:10,ETHUSDT,-0.85117743,-2.60332540,-2.50364396,0.56999143,22,7,0.61006456,-0.02564560,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 06:23:38,BNBUSDT,-0.49234374,-0.12832288,-0.12832288,0.35563374,21,5,0.61235775,-0.01531927,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:23:38,ETHUSDT,-0.85117794,-2.60324698,-2.50344992,0.56999194,22,7,0.61006226,-0.02564580,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 06:29:07,BNBUSDT,-0.49273989,-0.12985004,-0.12985004,0.35602989,21,5,0.61216560,-0.01532908,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:29:07,ETHUSDT,-0.85180197,-2.60541722,-2.50573460,0.57061597,22,7,0.60989619,-0.02566013,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 06:34:42,BNBUSDT,-0.49272888,-0.12980762,-0.12980762,0.35601888,21,5,0.61217094,-0.01532881,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:34:42,ETHUSDT,-0.85178444,-2.60535436,-2.50566578,0.57059844,22,7,0.60990080,-0.02565973,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 06:40:11,BNBUSDT,-0.49303150,-0.13097421,-0.13097421,0.35632150,21,5,0.61202419,-0.01533631,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:40:11,ETHUSDT,-0.85228890,-2.49791567,-2.50817941,0.57110290,22,7,0.60977398,-0.02567068,COMPRA,2026-03-12 05:20:04,2049.03,0.01
2026-03-12 06:45:40,BNBUSDT,-0.49474265,-0.13757070,-0.13757070,0.35803265,21,5,0.61119501,-0.01537869,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:45:40,ETHUSDT,-0.72444686,-2.23408621,-2.16355020,0.58936086,23,8,0.69925900,-0.01893467,VENTA,2026-03-12 06:45:06,2063.64,0.01
2026-03-12 06:51:06,BNBUSDT,-0.49418694,-0.13542843,-0.13542843,0.35747694,21,5,0.61146418,-0.01536493,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:51:06,ETHUSDT,-0.72351340,-2.32286334,-2.15937915,0.58842740,23,8,0.69952505,-0.01891440,VENTA,2026-03-12 06:45:06,2063.64,0.01
2026-03-12 06:56:34,BNBUSDT,-0.49413742,-0.13523754,-0.13523754,0.35742742,21,5,0.61148817,-0.01536370,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 06:56:34,ETHUSDT,-0.72343607,-2.32262490,-2.15916949,0.58835007,23,8,0.69954876,-0.01891259,VENTA,2026-03-12 06:45:06,2063.64,0.01
2026-03-12 07:02:03,BNBUSDT,-0.49457209,-0.13691317,-0.13691317,0.35786209,21,5,0.61127761,-0.01537447,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:02:03,ETHUSDT,-0.72414518,-2.32507957,-2.16185045,0.58905918,23,8,0.69934065,-0.01892845,VENTA,2026-03-12 06:45:06,2063.64,0.01
2026-03-12 07:07:29,BNBUSDT,-0.49453357,-0.13676470,-0.13676470,0.35782357,21,5,0.61129627,-0.01537351,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:07:29,ETHUSDT,-0.72407233,-2.32474285,-2.16133583,0.58898633,23,8,0.69935908,-0.01892704,VENTA,2026-03-12 06:45:06,2063.64,0.01
2026-03-12 07:12:57,BNBUSDT,-0.49447305,-0.13653138,-0.13653138,0.35776305,21,5,0.61132558,-0.01537202,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:12:57,ETHUSDT,-0.72397170,-2.32437842,-2.16090993,0.58888570,23,8,0.69938806,-0.01892483,VENTA,2026-03-12 06:45:06,2063.64,0.01
2026-03-12 07:18:24,BNBUSDT,-0.49455008,-0.13682833,-0.13682833,0.35784008,21,5,0.61128827,-0.01537392,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:18:24,ETHUSDT,-0.72412312,-2.32512004,-2.16209758,0.58903712,23,8,0.69935118,-0.01892764,VENTA,2026-03-12 06:45:06,2063.64,0.01
2026-03-12 07:23:52,BNBUSDT,-0.49503426,-0.13869486,-0.13869486,0.35832426,21,5,0.61105380,-0.01538592,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:23:52,ETHUSDT,-0.72492408,-2.32798605,-2.16539000,0.58983808,23,8,0.69911943,-0.01894531,VENTA,2026-03-12 06:45:06,2063.64,0.01
2026-03-12 07:29:18,BNBUSDT,-0.49481418,-0.13784644,-0.13784644,0.35810418,21,5,0.61116037,-0.01538047,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:29:18,ETHUSDT,-0.72458260,-2.21288376,-2.16451838,0.58949660,23,8,0.69922476,-0.01893728,VENTA,2026-03-12 06:45:06,2063.64,0.01
2026-03-12 07:34:45,BNBUSDT,-0.34112157,-0.13897060,-0.13897060,0.32761157,20,5,0.73311142,-0.00923952,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:34:45,ETHUSDT,-0.72507260,-2.21468373,-2.16671176,0.58998660,23,8,0.69908520,-0.01894792,VENTA,2026-03-12 06:45:06,2063.64,0.01
2026-03-12 07:40:11,BNBUSDT,-0.34163961,-0.14115529,-0.14115529,0.32812961,20,5,0.73277735,-0.00925306,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:40:11,ETHUSDT,-0.74152989,-2.23372519,-2.18657965,0.60644389,23,8,0.69881405,-0.01896859,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 07:45:35,BNBUSDT,-0.34152896,-0.14068866,-0.14068866,0.32801896,20,5,0.73284870,-0.00925017,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:45:35,ETHUSDT,-0.72546020,-2.23312118,-2.18603028,0.59037420,22,8,0.70661600,-0.01910462,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 07:51:01,BNBUSDT,-0.34159937,-0.14098561,-0.14098561,0.32808937,20,5,0.73280329,-0.00925201,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:51:01,ETHUSDT,-0.72559652,-2.23367802,-2.18680568,0.59051052,22,8,0.70658022,-0.01910741,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 07:56:25,BNBUSDT,-0.34156920,-0.14085835,-0.14085835,0.32805920,20,5,0.73282275,-0.00925122,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 07:56:25,ETHUSDT,-0.72552354,-2.23327623,-2.18607058,0.59043754,22,8,0.70659555,-0.01910621,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:01:49,BNBUSDT,-0.32571953,-0.13973418,-0.13973418,0.31220953,19,5,0.74987021,-0.00891063,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:01:49,ETHUSDT,-0.72505160,-2.23166268,-2.18435595,0.58996560,22,8,0.70673101,-0.01909568,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:07:15,BNBUSDT,-0.39533120,-0.13886455,-0.13886455,0.29638120,19,4,0.63225775,-0.01340231,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:07:15,ETHUSDT,-0.72468737,-2.23042399,-2.18305306,0.58960137,22,8,0.70683582,-0.01908753,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:12:42,BNBUSDT,-0.39526750,-0.13856760,-0.13856760,0.29631750,19,4,0.63229539,-0.01340055,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:12:42,ETHUSDT,-0.72454757,-2.22982809,-2.18218123,0.58946157,22,8,0.70687162,-0.01908475,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:18:07,BNBUSDT,-0.39570434,-0.14060382,-0.14060382,0.29675434,19,4,0.63203731,-0.01341263,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:18:07,ETHUSDT,-0.72541285,-2.23286789,-2.18557618,0.59032685,22,8,0.70662622,-0.01910383,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:23:33,BNBUSDT,-0.39569524,-0.14056140,-0.14056140,0.29674524,19,4,0.63204268,-0.01341238,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:23:33,ETHUSDT,-0.72539635,-2.23282169,-2.18554774,0.59031035,22,8,0.70663133,-0.01910343,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:29:02,BNBUSDT,-0.39557692,-0.14000992,-0.14000992,0.29662692,19,4,0.63211257,-0.01340911,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:29:02,ETHUSDT,-0.63250335,-2.23193462,-2.18447080,0.57422335,22,8,0.74673467,-0.01560708,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:34:27,BNBUSDT,-0.39594551,-0.14172798,-0.14172798,0.29699551,19,4,0.63189487,-0.01341930,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:34:27,ETHUSDT,-0.63321545,-2.23451863,-2.18738265,0.57493545,22,8,0.74651013,-0.01562318,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:39:53,BNBUSDT,-0.39607292,-0.14232188,-0.14232188,0.29712292,19,4,0.63181963,-0.01342282,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:39:53,ETHUSDT,-0.63347497,-2.23556164,-2.18875896,0.57519497,22,8,0.74643252,-0.01562875,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:45:20,BNBUSDT,-0.39647790,-0.14420962,-0.14420962,0.29752790,19,4,0.63158054,-0.01343402,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:45:20,ETHUSDT,-0.63424356,-2.23824582,-2.19157565,0.57596356,22,8,0.74618591,-0.01564644,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:50:45,BNBUSDT,-0.39592731,-0.14164314,-0.14164314,0.29697731,19,4,0.63190562,-0.01341879,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:50:45,ETHUSDT,-0.63313313,-2.23386265,-2.18593439,0.57485313,22,8,0.74652121,-0.01562239,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 08:56:08,BNBUSDT,-0.39570889,-0.14062503,-0.14062503,0.29675889,19,4,0.63203462,-0.01341275,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 08:56:08,ETHUSDT,-0.67725910,-2.23207584,-2.18357796,0.54278510,21,7,0.70211127,-0.01923151,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:01:33,BNBUSDT,-0.39576349,-0.14087956,-0.14087956,0.29681349,19,4,0.63200237,-0.01341426,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 09:01:33,ETHUSDT,-0.67736172,-2.23249162,-2.18409073,0.54288772,21,7,0.70208110,-0.01923387,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:06:57,BNBUSDT,-0.39539036,-0.13914029,-0.13914029,0.29644036,19,4,0.63222279,-0.01340395,VENTA,2026-03-12 04:34:20,646.99,0.032
2026-03-12 09:06:57,ETHUSDT,-0.67667146,-2.21742576,-2.18089028,0.54219746,21,7,0.70228726,-0.01921774,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:12:24,BNBUSDT,-0.41141821,-0.15653428,-0.15653428,0.31246821,19,4,0.63200237,-0.01341426,COMPRA,2026-03-12 09:10:09,651.94,0.032
2026-03-12 09:12:24,ETHUSDT,-0.67733383,-2.21983152,-2.18331927,0.54285983,21,7,0.70208110,-0.01923387,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:17:52,BNBUSDT,-0.41171522,-0.15786421,-0.15786421,0.31276522,19,4,0.63183576,-0.01342206,COMPRA,2026-03-12 09:10:09,651.94,0.032
2026-03-12 09:17:52,ETHUSDT,-0.67786188,-2.22195569,-2.18590925,0.54338788,21,7,0.70192527,-0.01924607,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:23:19,BNBUSDT,-0.41216072,-0.15985912,-0.15985912,0.31321072,19,4,0.63158592,-0.01343376,COMPRA,2026-03-12 09:10:09,651.94,0.032
2026-03-12 09:23:19,ETHUSDT,-0.67863823,-2.22496571,-2.18935912,0.54416423,21,7,0.70169158,-0.01926436,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:28:48,BNBUSDT,-0.41221821,-0.16011653,-0.16011653,0.31326821,19,4,0.63155369,-0.01343527,COMPRA,2026-03-12 09:10:09,651.94,0.032
2026-03-12 09:28:48,ETHUSDT,-0.72409211,-2.22522711,-2.18949075,0.51247111,20,6,0.65649338,-0.02329645,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:34:13,BNBUSDT,-0.39634197,-0.15932285,-0.15932285,0.29739197,18,4,0.64629885,-0.01330460,COMPRA,2026-03-12 09:10:09,651.94,0.032
2026-03-12 09:34:13,ETHUSDT,-0.70776173,-2.22380276,-2.18755824,0.49614073,19,6,0.66442421,-0.02367189,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:39:39,BNBUSDT,-0.39615996,-0.15846483,-0.15846483,0.29720996,18,4,0.64640087,-0.01329982,COMPRA,2026-03-12 09:10:09,651.94,0.032
2026-03-12 09:39:39,ETHUSDT,-0.78570791,-2.22280897,-2.18681717,0.47994491,19,5,0.59902659,-0.02861906,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:45:04,BNBUSDT,-0.39643753,-0.15977332,-0.15977332,0.29748753,18,4,0.64624530,-0.01330711,COMPRA,2026-03-12 09:10:09,651.94,0.032
2026-03-12 09:45:04,ETHUSDT,-0.78617334,-2.13851652,-2.18951346,0.48041034,19,5,0.59890648,-0.02863076,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:50:33,BNBUSDT,-0.27954904,-0.05405864,-0.05405864,0.31451904,19,5,0.81993048,-0.00642022,VENTA,2026-03-12 09:48:00,655.85,0.032
2026-03-12 09:50:33,ETHUSDT,-0.78812633,-2.14666933,-2.19798457,0.48236333,19,5,0.59836928,-0.02868312,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 09:56:00,BNBUSDT,-0.27921848,-0.05256195,-0.05256195,0.31418848,19,5,0.82015206,-0.00641154,VENTA,2026-03-12 09:48:00,655.85,0.032
2026-03-12 09:56:00,ETHUSDT,-0.78759965,-2.14426014,-2.19492883,0.48183665,19,5,0.59850501,-0.02866988,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 10:01:27,BNBUSDT,-0.27904601,-0.05178107,-0.05178107,0.31401601,19,5,0.82026768,-0.00640701,VENTA,2026-03-12 09:48:00,655.85,0.032
2026-03-12 10:01:27,ETHUSDT,-0.78734738,-2.14324064,-2.19395764,0.48158438,19,5,0.59857583,-0.02866298,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 10:07:03,BNBUSDT,-0.27937657,-0.05327776,-0.05327776,0.31434657,19,5,0.82004608,-0.00641569,VENTA,2026-03-12 09:48:00,655.85,0.032
2026-03-12 10:07:03,ETHUSDT,-0.78786526,-2.14555708,-2.19677001,0.48210226,19,5,0.59844009,-0.02867621,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 10:12:31,BNBUSDT,-0.27873462,-0.05037115,-0.05037115,0.31370462,19,5,0.82047649,-0.00639883,VENTA,2026-03-12 09:48:00,655.85,0.032
2026-03-12 10:12:31,ETHUSDT,-0.77094943,-2.14149404,-2.19245119,0.46518643,18,5,0.60582780,-0.02935602,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 10:17:56,BNBUSDT,-0.40617106,-0.04785498,-0.04785498,0.29746106,19,4,0.61751525,-0.01394634,VENTA,2026-03-12 09:48:00,655.85,0.032
2026-03-12 10:17:56,ETHUSDT,-0.77010544,-2.13758288,-2.18767890,0.46434244,18,5,0.60604757,-0.02933411,COMPRA,2026-03-12 07:40:06,2071.29,0.0025
2026-03-12 10:23:26,BNBUSDT,-0.40549755,-0.04464470,-0.04464470,0.29678755,19,4,0.61790865,-0.01392772,VENTA,2026-03-12 09:48:00,655.85,0.032
2026-03-12 10:23:26,ETHUSDT,-0.93040265,-2.15603729,-2.07890666,0.47863965,22,5,0.54115945,-0.03131255,VENTA,2026-03-12 10:21:10,2056.69,0.0023
2026-03-12 10:28:55,BNBUSDT,-0.40581610,-0.04616308,-0.04616308,0.29710610,19,4,0.61772255,-0.01393653,VENTA,2026-03-12 09:48:00,655.85,0.032
2026-03-12 10:28:55,ETHUSDT,-1.18399843,-2.14660758,-2.08143404,0.46245143,22,4,0.36844605,-0.04358703,VENTA,2026-03-12 10:21:10,2056.69,0.0023
2026-03-12 10:34:24,BNBUSDT,-0.42202178,-0.06428848,-0.06428848,0.31331178,19,4,0.61742491,-0.01395062,COMPRA,2026-03-12 10:30:05,652.77,0.032
2026-03-12 10:34:24,ETHUSDT,-1.20030775,-2.16643911,-2.10305177,0.47876075,22,4,0.36830260,-0.04360554,COMPRA,2026-03-12 10:30:04,2055.3,0.01
2026-03-12 10:39:49,BNBUSDT,-0.25743204,-0.06395951,-0.06395951,0.28184204,18,4,0.78639190,-0.00645558,COMPRA,2026-03-12 10:30:05,652.77,0.032
2026-03-12 10:39:49,ETHUSDT,-1.05604650,-2.15781601,-2.11590279,0.46130150,22,5,0.44527569,-0.03777781,VENTA,2026-03-12 10:34:31,2067.63,0.01
2026-03-12 10:45:14,BNBUSDT,-0.25696220,-0.06156902,-0.06156902,0.28137220,18,4,0.78677164,-0.00644256,COMPRA,2026-03-12 10:30:05,652.77,0.032
2026-03-12 10:45:14,ETHUSDT,-0.78438330,-2.15392748,-2.11098404,0.42852230,21,5,0.53680769,-0.02741696,VENTA,2026-03-12 10:34:31,2067.63,0.01
2026-03-12 10:50:40,BNBUSDT,-0.25711738,-0.06235854,-0.06235854,0.28152738,18,4,0.78664620,-0.00644686,COMPRA,2026-03-12 10:30:05,652.77,0.032
2026-03-12 10:50:40,ETHUSDT,-0.78464329,-2.15535137,-2.11297491,0.42878229,21,5,0.53673928,-0.02742274,VENTA,2026-03-12 10:34:31,2067.63,0.01
2026-03-12 10:56:05,BNBUSDT,-0.24064872,-0.05773108,-0.05773108,0.26505872,15,4,0.81058039,-0.00666870,COMPRA,2026-03-12 10:30:05,652.77,0.032
2026-03-12 10:56:05,ETHUSDT,-0.76747607,-2.14797055,-2.10383773,0.41161507,18,5,0.54402913,-0.03107955,VENTA,2026-03-12 10:34:31,2067.63,0.01
2026-03-12 11:01:30,BNBUSDT,-0.24171545,-0.06347703,-0.06347703,0.26612545,15,4,0.80972249,-0.00670209,COMPRA,2026-03-12 10:30:05,652.77,0.032
2026-03-12 11:01:30,ETHUSDT,-0.78469620,-2.17264843,-2.13071106,0.42883520,18,5,0.54354962,-0.03112506,COMPRA,2026-03-12 11:00:12,2067.25,0.01
2026-03-12 11:06:56,BNBUSDT,-0.24171138,-0.06345510,-0.06345510,0.26612138,15,4,0.80972577,-0.00670196,COMPRA,2026-03-12 10:30:05,652.77,0.032
2026-03-12 11:06:56,ETHUSDT,-0.64819908,-1.96223155,-1.90401433,0.44443808,19,6,0.65477064,-0.02230194,VENTA,2026-03-12 11:04:05,2082.46,0.01
2026-03-12 11:12:22,BNBUSDT,-0.24203303,-0.06518766,-0.06518766,0.26644303,15,4,0.80946725,-0.00671203,COMPRA,2026-03-12 10:30:05,652.77,0.032
2026-03-12 11:12:22,ETHUSDT,-0.64875875,-1.96508440,-1.90760893,0.44499775,19,6,0.65459696,-0.02231593,VENTA,2026-03-12 11:04:05,2082.46,0.01
2026-03-12 11:17:46,BNBUSDT,-0.24136938,-0.06161289,-0.06161289,0.26577938,15,4,0.81000073,-0.00669126,COMPRA,2026-03-12 10:30:05,652.77,0.032
2026-03-12 11:17:46,ETHUSDT,-0.64770658,-1.96027968,-1.90303016,0.44394558,19,6,0.65495535,-0.02228706,VENTA,2026-03-12 11:04:05,2082.46,0.01
2026-03-12 11:23:14,BNBUSDT,-0.24072608,-0.05814777,-0.05814777,0.26513608,15,4,0.81051815,-0.00667113,COMPRA,2026-03-12 10:30:05,652.77,0.032
2026-03-12 11:23:14,ETHUSDT,-0.64658998,-1.95460287,-1.89591672,0.44282897,19,6,0.65530294,-0.02225907,VENTA,2026-03-12 11:04:05,2082.46,0.01
2026-03-12 11:28:39,BNBUSDT,-0.34431754,-0.05409826,-0.05409826,0.28027754,16,4,0.67740671,-0.01274309,VENTA,2026-03-12 11:27:39,649.98,0.032
2026-03-12 11:28:39,ETHUSDT,-0.64579758,-1.95037665,-1.89009756,0.44203658,19,6,0.65553842,-0.02224012,VENTA,2026-03-12 11:04:05,2082.46,0.01
2026-03-12 11:34:06,BNBUSDT,-0.34362346,-0.05052878,-0.05052878,0.27958346,16,4,0.67785638,-0.01272145,VENTA,2026-03-12 11:27:39,649.98,0.032
2026-03-12 11:34:06,ETHUSDT,-0.64464751,-1.94446273,-1.88250969,0.44088651,19,6,0.65589290,-0.02221160,VENTA,2026-03-12 11:04:05,2082.46,0.01
2026-03-12 11:39:33,BNBUSDT,-0.35888756,-0.06461415,-0.06461415,0.29484756,16,4,0.67804079,-0.01271257,COMPRA,2026-03-12 11:35:08,649.0,0.032
2026-03-12 11:39:33,ETHUSDT,-0.64416841,-1.80871078,-1.87918769,0.44040741,19,6,0.65603826,-0.02219991,VENTA,2026-03-12 11:04:05,2082.46,0.01
2026-03-12 11:45:00,BNBUSDT,-0.35873283,-0.06385219,-0.06385219,0.29469283,16,4,0.67813581,-0.01270800,COMPRA,2026-03-12 11:35:08,649.0,0.032
2026-03-12 11:45:00,ETHUSDT,-0.65958570,-1.81161016,-1.89401949,0.45582470,19,6,0.65611316,-0.02219389,COMPRA,2026-03-12 11:40:04,2045.11,0.0022
2026-03-12 11:50:28,BNBUSDT,-0.35832778,-0.06185763,-0.06185763,0.29428778,16,4,0.67838460,-0.01269604,COMPRA,2026-03-12 11:35:08,649.0,0.032
2026-03-12 11:50:28,ETHUSDT,-0.65894184,-1.80848797,-1.89017357,0.45518084,19,6,0.65630925,-0.02217812,COMPRA,2026-03-12 11:40:04,2045.11,0.0022
2026-03-12 11:55:54,BNBUSDT,-0.35809112,-0.06069228,-0.06069228,0.29405112,16,4,0.67852999,-0.01268905,COMPRA,2026-03-12 11:35:08,649.0,0.032
2026-03-12 11:55:54,ETHUSDT,-0.65860693,-1.80707105,-1.88906830,0.45484593,19,6,0.65642385,-0.02216891,COMPRA,2026-03-12 11:40:04,2045.11,0.0022
2026-03-12 12:01:19,BNBUSDT,-0.35865091,-0.06344879,-0.06344879,0.29461091,16,4,0.67818612,-0.01270558,COMPRA,2026-03-12 11:35:08,649.0,0.032
2026-03-12 12:01:19,ETHUSDT,-0.29637756,-1.81106478,-1.89348298,0.43918956,19,6,0.91467883,-0.00395001,COMPRA,2026-03-12 11:40:04,2045.11,0.0022
2026-03-12 12:06:44,BNBUSDT,-0.15577581,-0.06439004,-0.06439004,0.27925581,16,4,0.96429845,-0.00099123,COMPRA,2026-03-12 11:35:08,649.0,0.032
2026-03-12 12:06:44,ETHUSDT,-0.29667075,-1.81253880,-1.89529966,0.43948275,19,6,0.91452601,-0.00395745,COMPRA,2026-03-12 11:40:04,2045.11,0.0022
2026-03-12 12:12:11,BNBUSDT,-0.15565941,-0.06378495,-0.06378495,0.27913941,16,4,0.96442660,-0.00098760,COMPRA,2026-03-12 11:35:08,649.0,0.032
